combined_FIPS,NAMELSAD,year,pct_developed_2004,pct_suburban_2004,pct_forest_2004,pct_undeveloped_2004,pct_agri_2004
29007,Audrain County,2004,0.046281645172211824,0.042710119723962776,0.13263671005743574,0.13599374304908812,0.8170072927435242
45029,Colleton County,2004,0.04548374778025312,0.043997767872722214,0.7026601067738548,0.8611856796870767,0.09220985585895189
55055,Jefferson County,2004,0.08145953220281828,0.07001657991613247,0.16329999656536578,0.27572057064886485,0.6411363018981038
5055,Greene County,2004,0.05810887189952387,0.05378904232701323,0.2529414167699625,0.25928062186034967,0.6800308027932256
48191,Hall County,2004,0.017900353353628988,0.017580765994366646,0.022194207584873327,0.7289226175550759,0.23483902180885677
55013,Burnett County,2004,0.043475266571095274,0.042590111529535235,0.6706771161437491,0.8249771739851455,0.1308001421318167
35057,Torrance County,2004,0.0135554738054151,0.013281464151252498,0.10869150099182971,0.9770726891687913,0.008162078165723658
53049,Pacific County,2004,0.06960305566294206,0.06673301193454087,0.595071062974292,0.8584010329391115,0.014016878623430207
37141,Pender County,2004,0.03915479643545701,0.03718667589218988,0.7445957000120071,0.8432225935901354,0.1139943771426552
48221,Hood County,2004,0.09012273746133506,0.08259772285366249,0.1963972692730496,0.8712634894015971,0.036490296213889335
46117,Stanley County,2004,0.014935450783686476,0.014312572887107144,0.00373081640010981,0.8025510517366156,0.18208964424282348
32031,Washoe County,2004,0.02078058445709168,0.012385758837321067,0.02806306949177773,0.9473364873052211,0.002254025460751984
21007,Ballard County,2004,0.04571717803119356,0.04403552492193313,0.32750332596688136,0.3459309803097229,0.6079452577658907
48009,Archer County,2004,0.023590883866747778,0.022126703649390053,0.01248843892606443,0.8220870384390214,0.14755305698632123
48023,Baylor County,2004,0.019543682510294938,0.018822360813542716,0.009321114605054501,0.7179990043056622,0.25096428065855797
48405,San Augustine County,2004,0.039669187347308656,0.03871835323293301,0.7399404014589805,0.8631814392006266,0.09316751303839364
32029,Storey County,2004,0.01374893871882795,0.010439715938633267,0.017826891054962848,0.9810384430593857,0.0005594350364290933
13249,Schley County,2004,0.039578593620676034,0.038079215415521166,0.6883560077027696,0.8051453003539447,0.15487682639238373
