"","combined_FIPS","NAMELSAD","total_dev","avg_dem_change","avg_rep_change"
"1540",29183,"St. Charles County",0.0326752327232286,-0.0191760320936105,0.011205381583346
"1541",29185,"St. Clair County",0.00065854117421621,-0.0478985323292727,0.0449683978858395
"1542",29186,"Ste. Genevieve County",0.00220990413657755,-0.0480637995541731,0.0423851079073633
"1543",29187,"St. Francois County",0.00682965144337402,-0.0572281032569873,0.0528420688885317
"1544",29189,"St. Louis County",0.0244004570673458,0.0105237535529323,-0.0170748746800888
"1545",29195,"Saline County",0.000716271433482372,-0.0473447516876489,0.0389418409334349
"1546",29197,"Schuyler County",0.000125869014890062,-0.0549850963638012,0.049902333289388
"1547",29199,"Scotland County",0.000228408644574615,-0.044271037378226,0.0405580033169538
"1548",29201,"Scott County",0.00385253781328954,-0.0509191056213572,0.047514544395848
"1549",29203,"Shannon County",0.000142537967514969,-0.0448590829470909,0.0414938353870301
"1550",29205,"Shelby County",0.000259200682479949,-0.05032450489481,0.0452525978549333
"1551",29207,"Stoddard County",0.00152346636815139,-0.0545636140530672,0.0532820896767986
"1552",29209,"Stone County",0.00419366914147465,-0.0398638255583301,0.0382207752802049
"1553",29211,"Sullivan County",0.000148910536845737,-0.0390587420100868,0.0363115036895912
"1554",29213,"Taney County",0.00953934499877864,-0.0377460907947992,0.0347097944814518
"1555",29215,"Texas County",0.00024746456240337,-0.04831622833736,0.0480643420899209
"1556",29217,"Vernon County",0.000857894877105254,-0.0442113370560978,0.041712944654574
"1557",29219,"Warren County",0.00496854215078588,-0.043298266117729,0.0368091972069871
"1558",29221,"Washington County",0.000309990212926034,-0.0705391971112052,0.0682326818763244
"1559",29223,"Wayne County",0.000679582471238664,-0.0601336193289234,0.0628836054192203
"1560",29225,"Webster County",0.000936359460428415,-0.0403989651637923,0.037050196463832
"1561",29227,"Worth County",5.46046205821479e-05,-0.0546460403478008,0.052572593348458
"1562",29229,"Wright County",0.000120260319590205,-0.0357116944247835,0.0346367754778394
"1563",29510,"St. Louis city",0.00444919473660699,0.00513424718901129,-0.00999875292396107
"1564",30001,"Beaverhead County",4.99108409202807e-05,0.0113248144487842,-0.0126035662124865
"1565",30003,"Big Horn County",0.000101906995971924,-0.0173372108938111,0.010139529670666
"1566",30005,"Blaine County",8.22934682288652e-05,-0.000943464256526125,-0.0096563799601251
"1567",30007,"Broadwater County",7.92425969553864e-05,-0.00996653966039802,0.00799680878667103
"1568",30009,"Carbon County",7.25800652443074e-05,0.00142203630496207,-0.000625250536764294
"1569",30011,"Carter County",2.91313881211307e-06,0.00172199538434227,-0.00644416829398189
"1570",30013,"Cascade County",0.000982653066920657,-0.0105323553234614,0.00567191666649006
"1571",30015,"Chouteau County",2.71099865861643e-05,0.0108580886871634,-0.0154335318999342
"1572",30017,"Custer County",0.000129820150613125,-0.0198015427156474,0.0154696710990006
"1573",30019,"Daniels County",2.89044995175052e-05,-0.0245841995841996,0.0207900207900208
"1574",30021,"Dawson County",0.000144340247839736,-0.0348590765958399,0.03036875699695
"1575",30023,"Deer Lodge County",0.000457832750889396,-0.0250060251691609,0.0224683225027116
"1576",30025,"Fallon County",0.000300643738711823,-0.0208060559284425,0.0217103941925462
"1577",30027,"Fergus County",7.00732703693219e-05,-0.00493424360433493,0.00119173111467633
"1578",30029,"Flathead County",0.000882267682379818,0.00982475672693962,-0.00403590481442068
"1579",30031,"Gallatin County",0.00245187845420579,0.034529820343395,-0.0363840840068757
"1580",30033,"Garfield County",3.82159716655552e-05,-0.00865887171653638,0.00861768802228413
"1581",30035,"Glacier County",0.000266012041803883,0.0197113496390228,-0.0237979172738697
"1582",30037,"Golden Valley County",1.75543072257617e-05,-0.00398400438627858,0.00183258242151185
"1583",30039,"Granite County",7.1014063948026e-05,0.0200204039739084,-0.0179934558633553
"1584",30041,"Hill County",0.000186963409267285,-0.0132444847917881,0.00560306778613984
"1585",30043,"Jefferson County",0.000178983824753894,0.00113511326986876,-0.00464497679491299
"1586",30045,"Judith Basin County",3.75191288875046e-05,-0.00122242201677958,-0.00909883417104526
"1587",30047,"Lake County",0.000367383909531317,0.00576662398298887,0.0021614526547567
"1588",30049,"Lewis and Clark County",0.00092222368817294,0.013465813634513,-0.0158474191397414
"1589",30051,"Liberty County",3.92633763755465e-05,-0.00459964476658653,0.00150505739152623
"1590",30053,"Lincoln County",0.000276286667157543,0.00278374518702603,0.00257158910309635
"1591",30055,"McCone County",2.74927310071581e-05,-0.0221293328486931,0.0222598552688101
"1592",30057,"Madison County",0.00044011354826634,0.00990871041874089,-0.00910983785090858
"1593",30059,"Meagher County",1.22672157395632e-05,0.00232705159853092,-9.05861553703313e-05
"1594",30061,"Mineral County",0.000149361161409857,0.00622083545099143,0.000828919102832643
"1595",30063,"Missoula County",0.0011681314443074,0.0406561901014839,-0.0213068383504014
"1596",30065,"Musselshell County",5.57385582639781e-05,-0.0239948233684227,0.0222517846181204
"1597",30067,"Park County",0.000112936344112901,0.0233192436705083,-0.0196532264466075
"1598",30069,"Petroleum County",2.74208490732221e-05,-0.00611983924004384,0.00832216944748912
"1599",30071,"Phillips County",4.51361387258237e-05,-0.0108450238040698,0.00462720808900083
"1600",30073,"Pondera County",0.000136930968690045,-0.000614014442147218,-0.00299588830973313
"1601",30075,"Powder River County",7.51093354399673e-05,0.00163012142178809,-0.00341710758377425
"1602",30077,"Powell County",0.000134888025679481,-0.00701854559204752,0.00755610539533869
"1603",30079,"Prairie County",1.76961786095328e-05,-0.0186753152760538,0.0204413864753285
"1604",30081,"Ravalli County",0.000200398498842472,0.00442062663966479,0.00112055869671504
"1605",30083,"Richland County",0.0020722369694783,-0.0286658751402347,0.0234114286962166
"1606",30085,"Roosevelt County",0.000705378124274956,-0.0282078891346805,0.017782685710297
"1607",30087,"Rosebud County",5.22805134473385e-05,-0.0303516763103785,0.0297564794601247
"1608",30089,"Sanders County",5.54568305259056e-05,-0.0105417577135418,0.0135031303069412
"1609",30091,"Sheridan County",0.00029259032713189,-0.0243266010774383,0.0194552488716018
"1610",30093,"Silver Bow County",0.000793918613618945,-0.00324049862328571,0.00260844560899544
"1611",30095,"Stillwater County",0.000144246858525113,-0.0124392468128965,0.0113913437033159
"1612",30097,"Sweet Grass County",3.34299512761574e-05,0.00639262356659764,-0.00712041222546114
"1613",30099,"Teton County",7.4852341844029e-05,-0.000532984661097108,-0.00288432633237645
"1614",30101,"Toole County",0.000231519164435243,-0.0168948671610529,0.0114174050048865
"1615",30103,"Treasure County",1.07300566246091e-05,-0.0220278797532482,0.0185405542962436
"1616",30105,"Valley County",0.000104334986211327,-0.0234229410957365,0.0155063964164671
"1617",30107,"Wheatland County",6.62411619626411e-05,-0.0135063710645106,0.00834079322451414
"1618",30109,"Wibaux County",0.000176971155484295,-0.0329817869096982,0.0358668346191451
"1619",30111,"Yellowstone County",0.00222132368973743,-0.00836258450452849,0.000539650174306683
"1620",31001,"Adams County",0.00199437675115743,-0.0129981524761842,0.00776232262543938
"1621",31003,"Antelope County",0.000375418061796327,-0.0211434274643977,0.0179960323636919
"1622",31005,"Arthur County",9.31525697360396e-05,-0.00832929325576384,0.00745057638439992
"1623",31007,"Banner County",4.87603784072102e-06,-0.0233572397751502,0.0109759643341733
"1624",31009,"Blaine County",5.650483086012e-06,-0.00714298626991947,0.00348223405313064
