FIPS,pct_sub_2016,pct_urban_2016,pct_forest_2016,pct_agri_2016,unique
34021,0.41446125192372235,0.03281741796401392,0.21365487589912288,0.1790565974983295,15
34025,0.42587464763013433,0.019993780029901508,0.21946222937423676,0.1216945709361911,15
34027,0.3064843571147807,0.013033937912237432,0.4352795331539322,0.0508939100085957,15
34033,0.1002921042523352,0.006690705963274069,0.1182312556512694,0.4074839431989733,15
34035,0.39069710444709455,0.01532365766233943,0.30054679530747735,0.16260210571224656,15
34039,0.6902582655799916,0.13260320300441422,0.10319153468282916,0.0007766646676563406,15
34041,0.12203841234082362,0.004142881689226599,0.5102340632696309,0.2613461501746883,15
35001,0.1409613220918075,0.008783617454752344,0.19248415727010634,0.019845392891683862,15
35005,0.009302959365341092,0.00021851323208220075,0.0028976009156178833,0.01741732792211578,14
35006,0.005779768745025449,4.4727950840541415e-05,0.3337601985462269,5.894914546676484e-05,15
35007,0.007172643716184868,5.5564744676312326e-05,0.3180888123657819,0.006165014391084577,15
35009,0.044668807793854175,0.0014945320884323166,0.0,0.3609940931220213,12
35011,0.004177306529036542,2.8559728432682265e-05,1.7106087342491982e-05,0.007328099068937978,13
35013,0.025186418746693685,0.0009253127185625778,0.004887427870936078,0.037836424808647955,15
35015,0.02326406068237891,0.00034145421270272554,0.019615539269302876,0.018384748654288158,13
35017,0.008711842267371534,0.00013440258052954617,0.28129383834169613,0.0006834756227319565,15
35019,0.005069506283482558,5.268447440078568e-05,0.005766659317564259,0.0010439543133981771,14
35021,0.0037318184667951915,1.2408373954431227e-05,0.027439159783284484,0.0018137450823654802,13
35023,0.004788964825674043,5.511622116738978e-05,0.013141037170399708,0.00903644048763044,16
35025,0.024432624141498036,0.0006519517855971601,0.0,0.028969576373583387,12
35027,0.005815587839699338,3.687257062409018e-05,0.12729676403301396,0.0005608512058085296,15
35028,0.0824713279201289,0.0022463745221320023,0.26561877981738335,0.00020852421724432086,15
35029,0.01977277722231518,0.00010983054832491436,0.0030366156079513103,0.02043726374869459,14
35035,0.006983521339995974,0.00011790646537744768,0.17033024762506246,0.0008627609093219105,15
35037,0.01579706880373127,0.00010527926106968065,0.0038685912454392035,0.07480513097872371,14
35039,0.007856395456317881,4.387567177628802e-05,0.38773202058893874,0.006159496488680047,15
35041,0.017724905696397196,0.00015908761485241971,0.0,0.17750684960563948,12
35043,0.021557915476528737,0.00026170572313029955,0.184749940181549,0.0037239789738144733,15
35045,0.014974858189353235,0.0003797167072592354,0.06977231794979062,0.026987474615536834,15
35047,0.004891037916872153,4.1793715896877747e-05,0.24833562025613828,0.0016700622227775164,15
35051,0.005045565659400467,6.655510762911691e-05,0.13350725090029716,0.0019163280989762971,15
35057,0.013593797493273564,5.282147079673146e-05,0.09430147652096,0.009844614591614793,15
35059,0.007017288777921764,1.5137923707765194e-05,0.060193007620811506,0.025032143160160322,15
35061,0.028716558507349464,0.0005436109797727355,0.01341296768729574,0.049352992523238236,14
36001,0.19103593079532574,0.019327993924075654,0.5283381657653136,0.14734896834784147,15
36003,0.054857503283740325,0.0002751128549836526,0.7019856773563667,0.2134295333649825,15
36005,0.4323305896469697,0.33379646197784,0.056515728831161544,0.0008350349802468616,15
36007,0.10226379355304012,0.00452555140768544,0.6474155839497784,0.19943640235869586,15
36009,0.0515008439491783,0.0005610582534870636,0.7166487869805094,0.177333771403139,15
36011,0.06800489496842123,0.0016701534203026169,0.24622435963310363,0.5051353800058641,15
36017,0.05424508549606241,0.00046351775628074277,0.6296130340729934,0.25711727462365713,15
36021,0.07511453353856488,0.002005072314171139,0.5724457389672888,0.24353098101465537,15
36023,0.061361494459114575,0.0013172005650479274,0.5589646042970471,0.3306484568010073,15
36025,0.04481311403186378,0.00042141845718301026,0.7722707127880766,0.13865021771711264,15
36027,0.14488848282768768,0.007603701451439988,0.551895588104891,0.1641479992216849,15
36029,0.22377588571315818,0.022807381025200853,0.3653232569382097,0.257586400812952,16
36031,0.02637403472858312,0.00041017583776377565,0.8075871483308107,0.030473076709944293,15
36033,0.030866061500284075,0.00045570455624823283,0.6788147674444992,0.080123042274622,16
36035,0.053686913404195936,0.001641346046880174,0.63975479343956,0.10398184175550515,15
36041,0.007931440777948452,3.205747156003174e-05,0.8492667285292684,0.0006052527414897012,15
36047,0.27191029865903954,0.49841862007502746,0.01866152666376505,0.0013554685071193186,15
36051,0.06692047482660081,0.0010550379007073464,0.3512826911532176,0.5091253470555024,15
36053,0.06740209181074333,0.0009297635444640809,0.4380244987977015,0.3655333404611711,15
36055,0.2968060262987879,0.019083487398692388,0.2078091776002395,0.3443037224650943,15
36059,0.6244632659594949,0.08752500858880828,0.09591917266642346,0.002874990560288116,15
36061,0.26924908880053017,0.37317760106030484,0.03515366136514248,0.001925944333996024,15
36063,0.13587827067566485,0.009902831675274008,0.16368905355671448,0.49788019440168413,16
36065,0.08097317357504018,0.0030268540170657176,0.5089314267188157,0.24357510916126895,15
36067,0.1863018805704522,0.014643161724409446,0.30863474709399064,0.32958565285279906,15
36069,0.08699165842733327,0.0023302178272131967,0.32249440082991765,0.48460889031488824,15
36071,0.15806952496293944,0.008553297728716646,0.5168307093127912,0.1675480960133418,15
36073,0.06167918421315106,0.001183642954676449,0.1736883497228016,0.57771750211617,15
36075,0.06074195779065209,0.0017900313629829682,0.5199435357407327,0.16605433527899988,15
36077,0.05836398613694703,0.0006185811525499726,0.5812424322064106,0.26642392767590173,15
36079,0.16497414456262333,0.004484796834062517,0.6776754435926753,0.018998156297068216,15
36081,0.4238585995921142,0.3650876954452753,0.017797416723317472,0.0019442556084296398,15
36085,0.6149890386678483,0.09459396427072159,0.10620831195484864,0.0024546387424786605,15
36087,0.40032126979716587,0.015613712142261739,0.3898756599055293,0.007437829952764657,15
36089,0.038404828352021636,0.0005632765589451013,0.5528311446525462,0.14120864603058628,16
36091,0.11913479069293355,0.004689948032860461,0.5546740011409426,0.12252514923496019,15
36093,0.2159188289976636,0.01682861789691811,0.5009717073815086,0.15314009263004946,15
36095,0.0568540213941512,0.0007865333969497338,0.6509391352671391,0.22419024698587783,15
36099,0.0739993222059181,0.0016199633423410157,0.14627754425622747,0.5043098477092511,15
36105,0.06607311715430222,0.0010861601212936787,0.7912443387121801,0.058060511852087396,15
36107,0.06616306467930842,0.0009944746985747189,0.6035049266276568,0.28813445828311235,15
36109,0.07975039173181427,0.002410331847267609,0.45990584332701956,0.36113019035839056,15
36111,0.07324299452844404,0.002175531531757709,0.7452748166459395,0.0742570869157574,15
36113,0.05143016041888933,0.0017804881135760077,0.7965571770087353,0.010779714570966764,15
36115,0.05469589410825708,0.0013265573418348878,0.5655664084197857,0.270293437271588,15
36117,0.07563319291637102,0.0017141100076956575,0.29087829592435943,0.44639682977420975,15
36119,0.40379064447481666,0.02936154323024105,0.4151161736822834,0.017387805116789987,15
36121,0.05550852729583501,0.000541858574911948,0.39208991131426285,0.46847801693715024,15
36123,0.06155070851528183,0.00034314240963455333,0.37106885170897835,0.4179806622648506,15
37001,0.17071227352630589,0.009189751377425849,0.4577185297673929,0.29487361499711273,15
37003,0.09977260368126593,0.0015352872475038414,0.5464226885434127,0.2982328396098843,15
37005,0.08879260806240878,0.0006143291540334824,0.5749753460010553,0.29990138400422095,15
37007,0.05347739610224867,0.000850200155321304,0.6119601277430575,0.16145087915344078,15
37009,0.08074595725873544,0.0005118422420965058,0.7403562422004991,0.14538350795549085,15
37011,0.09548336695735932,0.000663613670441611,0.8147495838414271,0.05346430136460811,15
37015,0.032425729049118016,0.00019575933954980103,0.3232381065510483,0.21949943576646672,15
37017,0.043245627515593604,0.00037383192188320566,0.298174753910278,0.2029105708796664,15
37019,0.10470443850375241,0.001986365025701337,0.2840536896507318,0.061748761479490905,15
37021,0.2002641101698699,0.005283253954955243,0.6638825140472677,0.11382213325167,15
37023,0.1271001207279207,0.0023304391831416985,0.721827796493372,0.09372564748254694,15
37025,0.2496735502067911,0.011638231900436374,0.44827183414926,0.23403814832928932,15
37029,0.02726953783933188,0.00034695386160942573,0.04114510309578645,0.31680124074843646,15
37031,0.06543139454829497,0.001716569589527958,0.12849500680483406,0.11967605796663913,15
37033,0.04847738957936926,0.000289057123193393,0.6320310918586292,0.20643941540828306,15
37035,0.2232811168204443,0.009693481163251264,0.3986798226242129,0.292641553236622,15
37041,0.06072969083806655,0.0006938310981470108,0.1822811113333416,0.3913862285146882,15
37043,0.06465806419251484,0.00025080099567995284,0.8200785007116478,0.07368533253077014,15
37045,0.14525788564474185,0.004504074604284346,0.4383867304398649,0.3482231174144481,15
37047,0.049937950711812416,0.0007443005738059285,0.2564546349345674,0.24993264207069002,15
37049,0.07929674769086409,0.0027854679335427286,0.24953530766393164,0.14278545002632362,15
37051,0.2033659916990249,0.010536825177167157,0.277822536905217,0.19589543004043067,15
37053,0.062165987552102876,0.0007650478906616273,0.04653094769054648,0.2442340222476372,15
37055,0.06187108715264019,0.0018745122936048033,0.016217827500442473,0.01728048106749749,14
37057,0.15765167106514538,0.005144232386462675,0.5385719571752287,0.22629607317274553,15
37061,0.057467335832115704,0.000573449378480825,0.2583893441755077,0.3759435021070241,15
37063,0.3353475023180006,0.014415229816526036,0.45199441120458084,0.07877013926617395,15
37069,0.07647060884555147,0.0009873549888055387,0.5484753459071018,0.24029375387601654,15
37071,0.2886840211075254,0.011532869679621322,0.4588036208844377,0.1781116677709824,15
37077,0.06919814695952825,0.0017807752545280493,0.6581603137267069,0.17115932670535894,15
37083,0.0544299131660836,0.0010645777506566555,0.36811743614428605,0.2980722946364611,15
37091,0.0,0.0,0.0,0.0,1
37097,0.16274809036185858,0.005716429333807186,0.4217614546349882,0.33719790436304553,15
37099,0.09912374822426383,0.0007183540511313901,0.8503868248961189,0.018548952850043418,15
37101,0.10952400875470356,0.0029221568786396215,0.26217696111374056,0.34147440574093785,15
37105,0.1245291481017761,0.005053565660313892,0.590228705214009,0.15205279414395054,15
37107,0.09110021264643137,0.003497292807587721,0.20509782769780083,0.4213027264925746,15
37109,0.1576949550342462,0.00411744129627749,0.44724845694684223,0.3204563149521005,15
37111,0.08262723047259472,0.0013475205931574518,0.8188066059557926,0.05876307545183856,15
37113,0.0944714053857817,0.0006633459329019582,0.8452935806265616,0.04088453242787281,15
37117,0.0516418362875682,0.0009904139930490944,0.25072630359490267,0.3161626559902039,15
37119,0.5948057615930588,0.04681817691645538,0.2362882420442529,0.054618669038256476,15
37121,0.06841040017299396,0.000734290919217109,0.8482895844255651,0.05760761173434226,15
37125,0.10524766729396273,0.001561033613569249,0.583924842398007,0.10831470280416079,15
37127,0.10025022800254443,0.0035860904397319662,0.30639582263573495,0.330739085895009,15
37129,0.3545605379895286,0.02148274548448337,0.1324478082782635,0.022698007411208743,15
37131,0.04400065435967131,0.0005058703612820416,0.35228585450564387,0.3193847760705702,15
37133,0.10181048512335215,0.003436815821031688,0.30600059071594266,0.11792992145509078,15
37137,0.03462859948974199,0.00012439368242699392,0.17438286911995943,0.1364704390202656,15
37139,0.0895663894568659,0.001872588989620943,0.05974933126779411,0.5071495697487344,15
37141,0.043303619755428846,0.0003786857400412933,0.2771664701725933,0.10938310045997326,15
37143,0.04973069538231331,0.00026211552678222656,0.1467185299136164,0.46467866036062516,15
37145,0.07201927426255947,0.002218737474003864,0.5875954979799618,0.21420987625710575,15
37147,0.10607632242627184,0.004319617831899197,0.19475927317320355,0.3909328267127962,15
37149,0.09579247891447291,0.0007420595274053765,0.7077621459606404,0.12521637352168963,15
37151,0.1069665825237857,0.0038573661770215702,0.5636515931291269,0.24163355197012495,15
37153,0.09345647264930787,0.0028741172740947432,0.5360763099800473,0.08023625532849066,15
37155,0.0818135161624846,0.002009116896826303,0.12366574101870398,0.41222643199733866,15
37157,0.10393700882843669,0.0037660400640238934,0.586716799726547,0.21683821118551475,15
37159,0.1480463047158436,0.005377774424665494,0.4680986662113493,0.3095681500217732,15
37161,0.11291014079469258,0.0029864056072888877,0.6657087629813099,0.14447073983972875,15
37163,0.054941201490360206,0.0006566721218525767,0.25003468209785146,0.39298934792897544,15
37165,0.10678249334864343,0.002253305694511807,0.299271618394147,0.2206414035739632,15
37167,0.10228181225369769,0.0032116235408235225,0.4821676916498645,0.34438235800690825,15
37171,0.11582262442038392,0.0025850990223824826,0.5780214352361441,0.259094112693294,15
37173,0.03407951223982482,0.0003005564459744982,0.9279561713082024,0.006494326276131268,15
37175,0.08341206971966815,0.0012012793033489412,0.8528828429852473,0.045734094416370136,15
37179,0.14789318241225705,0.0054279742685060355,0.39216937839417865,0.4107087657798463,15
37181,0.106012751676129,0.004301058702389848,0.5717480786464633,0.16402183653922695,15
37183,0.36661353391856244,0.014334915985106644,0.385490025166227,0.12058624885631052,15
37185,0.0526780817744196,0.00015311806183782297,0.6327346104629634,0.13144326272715767,15
37187,0.03489418192589992,0.0001755406102230463,0.12664523608383527,0.39857592679956555,15
37189,0.12060583478604157,0.0020637328613694935,0.7650394116420705,0.09482747148921447,15
37191,0.11494277216313437,0.003766603858791286,0.15503184515003815,0.45465281778968186,15
37193,0.0730182675718088,0.0012434524811782363,0.7139078220690228,0.1706970498006141,15
37195,0.1160398841666304,0.004442378269852485,0.15953203615023517,0.4177900719281885,15
37197,0.09003760209142381,0.0014005803577846186,0.46717364115981197,0.39634883897638523,15
37199,0.05446962275291521,0.0003095995771754346,0.863799406011097,0.06837617233197035,15
38003,0.035057621046410685,0.00012663966244106208,0.007303575459802919,0.7930182544649658,15
38005,0.03136486486160709,4.363463490708113e-05,0.011305468721560645,0.7337315737084208,15
38015,0.05107846960404161,0.0014322855431760323,0.002409269507321241,0.35576179154096277,15
38017,0.07022163316397909,0.004337039491446384,0.0054527158039417815,0.8848628721498172,15
38019,0.03192608444136879,0.000121580714770494,0.040745397802215984,0.8289796022494961,16
38021,0.03457633673308997,0.00020704393253347288,0.005837970033051022,0.727625345947305,15
38023,0.03553738067145769,9.948514426686689e-05,0.0003164217526547249,0.6121857234795667,16
38025,0.01878740451003072,0.00011119865481303455,0.06747124256077665,0.2394183726852091,15
38027,0.03234713132940705,3.338919740985994e-05,0.011025436106001008,0.7835582975386776,15
38029,0.028954448611663984,7.322835928958669e-05,0.0020434730871267894,0.4570838279410396,15
38031,0.04041549441206682,0.00013249047221857173,0.004042300399348812,0.8287182485510531,15
38033,0.017975537651435936,4.0497138721391106e-05,0.02160712721951145,0.2114532138633128,15
38035,0.055631819276762716,0.0018617564457981959,0.01787078817089,0.8745271160329277,15
38037,0.021043919738093074,1.3331989024440035e-05,0.009137620289954096,0.3675633540284688,15
38039,0.03287651985164262,8.042888947568601e-05,0.00867856788125595,0.7645361893664286,15
38041,0.029924222945424357,3.336443265771888e-05,0.0005947439693022732,0.7350839559320125,15
38043,0.02888182563074618,2.470498733142782e-05,0.0005846847001771251,0.33834400532271375,15
38045,0.03653161115666948,0.00012425923250621523,0.004794838054329635,0.8010938431661494,15
38047,0.02842048895021935,6.0415079054504015e-05,0.00038171345402618443,0.41366650876361916,15
38049,0.03478832025063004,4.630670437545694e-05,0.010066169556628741,0.5536968912039416,15
38051,0.03187216532674236,0.0001140583748669755,0.0005158787046735681,0.49849299936204045,14
38053,0.02323210516652341,0.00035738153044969517,0.07429373461029577,0.19786352588370623,15
38055,0.029613585208547823,7.319873710561758e-05,0.007003971217839144,0.5660604439689757,15
38057,0.025269791099193504,0.00028252172782305783,0.022132739684292885,0.3160376608323539,15
38059,0.027663743410452895,0.0003614449878409264,0.014984267509253331,0.3380525750814545,15
38061,0.036258442733370304,0.00023891533866875157,0.013339201303876884,0.4344285586806294,15
38063,0.03368360641467328,3.922379549401166e-05,0.005844001460226211,0.7041892733929512,15
38065,0.024243945180836918,0.00020446414974935353,0.018677871238820296,0.41517797631726383,15
38067,0.04326083615766103,0.0002501466403512813,0.023348359653356743,0.8752695878888211,16
38069,0.03605418162778939,9.2019120739667e-05,0.0034204180489573787,0.667823478470251,15
38071,0.03137604745064781,0.0003035006587404456,0.0038855018428730686,0.6791347297563994,15
38073,0.03464464527986338,0.0002715053525914704,0.017326539808869872,0.7001926242116906,15
38075,0.03977362208934492,6.455052420080812e-05,0.001249791474586731,0.798608586230751,16
38079,0.03632110918093425,0.0001407608771951862,0.14076457170639867,0.5095477253263916,16
38081,0.03264095667947324,0.00020368334722568475,0.00563230473909924,0.7506403620361451,15
38083,0.029477110719366546,1.621725882089487e-05,0.0015482306453054313,0.4868990427331671,15
38087,0.017110147660656848,1.423070650619363e-06,0.010909259607648037,0.30477021820511513,15
38089,0.043396543469947285,0.0007596712441131304,0.002809799707265062,0.4999801926209357,15
38091,0.03243685734058118,3.9766502734916974e-05,0.012080287599107096,0.8747539447643277,15
38093,0.0317081564827844,0.0002071292967242751,0.002743896635380222,0.6593520765958398,15
38095,0.03170819557096843,3.7984261854171756e-05,0.002888803072593589,0.7567451219378104,16
38097,0.04429277395582637,0.0003043070313037745,0.005128137009008052,0.9287060148538864,15
38099,0.04347041155119221,0.00025618169102985846,0.016498100902322885,0.855494748543587,15
38101,0.04615418894680214,0.001202528077275089,0.008997185436108859,0.6586871175212933,15
38103,0.03624533566283479,6.508690177203124e-05,0.002545650930877172,0.7955424078818625,15
39001,0.050802216595816976,0.0008506698507095131,0.6307518630972079,0.2965587829442175,15
39003,0.1631301271586467,0.011580093588218654,0.0811824970263758,0.7207758347448818,15
39007,0.09616452117282323,0.0025461284029279986,0.4127887442148451,0.33504819597070046,15
39011,0.08797528738507616,0.003013165454096887,0.07299140993369828,0.8125911152594014,15
39013,0.08802389685863674,0.0032792199056783868,0.5846370565301895,0.2794639734228804,15
39015,0.06308031630103896,0.0013159377561441344,0.38422022638329206,0.5323822183210735,15
39017,0.30005760891293237,0.02047956285088143,0.21729034523302843,0.4433820931435067,15
39019,0.06995600224114941,0.0015175534987556408,0.5542762086353745,0.33823548573438905,15
