STATEFP,COUNTYFP,NAMELSAD,pct_sub_2004,pct_urban_2004,pct_forest_2004,pct_agri_2004,unique
53,069,Wahkiakum County,0.0605123294810649,0.0001805940210046603,0.5482713273660544,0.028291447236850877,15
35,011,De Baca County,0.004146215694318823,2.694377771413158e-05,3.498225283326476e-05,0.006707809765615929,13
31,109,Lancaster County,0.1112139349155426,0.010179556638718116,0.04921077027802662,0.5525954708075738,15
31,129,Nuckolls County,0.03721448098149143,0.0002703567139589758,0.02655047765031049,0.5793521094461912,14
46,099,Minnehaha County,0.09242395389369898,0.006432781996749878,0.013323279531832152,0.8190875065006707,15
48,327,Menard County,0.008486763406629043,3.928343925740435e-05,0.008672011781950723,0.00557285652994746,15
06,091,Sierra County,0.01464641868084719,7.187052615003676e-05,0.6370480644075485,0.0014374105230007352,16
21,053,Clinton County,0.059273005315099825,0.0011249336035429487,0.5344618757464316,0.3551525342301225,15
48,189,Hale County,0.04631758783890106,0.0009745756117467832,0.00011689373909524938,0.6623282258608376,14
48,011,Armstrong County,0.0154902632576629,2.433662727048374e-05,0.0722166598663539,0.16360944124244567,15
39,003,Allen County,0.15781139366028105,0.009834225736221707,0.08217565802791062,0.7280051656589589,15
05,137,Stone County,0.03843849595532762,0.00019096120751326896,0.7736773371229158,0.1482611414463915,15
42,007,Beaver County,0.1923718951542533,0.014388781977788404,0.5978794820163703,0.16122541772936475,15
28,061,Jasper County,0.037979383939003214,0.0002718308371056273,0.5457768258569595,0.09772985348830768,15
29,083,Henry County,0.042312913614258485,0.0007345234067651124,0.17982964561143616,0.617818645791271,15
08,109,Saguache County,0.0056707358310248744,1.1399345261067476e-05,0.37239972987936093,0.045533150118087354,15
37,037,Chatham County,0.06731462524097481,0.0008161160619973717,0.6365200418988595,0.1723666532526269,15
49,033,Rich County,0.008683308715485703,2.3988807781841303e-05,0.13033950879877484,0.08323444613681041,15
40,001,Adair County,0.04051182718549221,0.000493576879414353,0.6012867910400146,0.32610263269092093,14
39,085,Lake County,0.10521868674394375,0.0035774715463080466,0.08193797393247199,0.03222563373164244,16
51,775,Salem city,0.7579407502435084,0.08889839165656997,0.11840448530634547,0.03325968688380491,13
51,121,Montgomery County,0.12166159921872628,0.004740131866719275,0.6340243273208346,0.22428411511289725,15
47,065,Hamilton County,0.24968429922879673,0.01557618107099223,0.4922046658521627,0.1403419709386273,15
35,035,Otero County,0.006700473958600435,5.920156438954063e-05,0.17164547103837446,0.0006059639309880704,15
35,003,Catron County,0.0029380785073873186,1.053056760511575e-06,0.4891229015023359,1.3990611246796639e-05,15
29,011,Barton County,0.04164655086565401,0.0004757908640001025,0.11702475218983181,0.7996873873490878,15
48,057,Calhoun County,0.02698794759084734,0.001585923006853489,0.005302225507954684,0.23627257954936634,16
54,075,Pocahontas County,0.03506831362689997,0.00010515181154434068,0.8872219149657592,0.04827316743452086,15
48,077,Clay County,0.024571843400123035,0.0002601347535363235,0.05275041159479096,0.10357812864161428,15
51,095,James City County,0.1352271801101456,0.0026779580763722595,0.4114779611812512,0.0687556033361924,15
40,135,Sequoyah County,0.04430104429520535,0.0006281731013455847,0.465639758540186,0.39238679503261537,15
