county_fips,pct_avg_dem_gov_change,pct_avg_dem_sen_change
1001,-3.22,-0.25
1003,-3.7800000000000002,-0.625
1005,-3.2400000000000007,1.0500000000000007
1007,-5.859999999999999,-1.7000000000000002
1009,-6.78,-2.5749999999999997
1011,-0.5400000000000006,1.4750000000000014
1013,-2.3200000000000003,0.1999999999999993
1015,-5.8,-1.4249999999999998
1017,-3.5,0.22500000000000142
1019,-9.92,-3.924999999999999
1021,-5.739999999999999,-1
1023,-3.6599999999999993,-0.625
1025,-2.4200000000000004,0.40000000000000036
1027,-6.540000000000001,-1.0249999999999995
1029,-9.52,-2.9749999999999996
1031,-5.46,-1.7249999999999996
1033,-4.62,-1.3499999999999996
1035,-2.1,0.8499999999999996
1037,-5.5200000000000005,-0.07499999999999929
1039,-5.640000000000001,-1.9249999999999998
1041,-5.119999999999999,-1.049999999999999
1043,-7.459999999999999,-2.6000000000000005
1045,-5.5200000000000005,-0.9749999999999996
1047,-0.060000000000002274,3.049999999999999
1049,-6.8,-1.75
1051,-3.6399999999999997,-0.625
1053,-4.419999999999999,-1.1499999999999995
1055,-5.999999999999999,-2.499999999999999
1057,-5.9,-1.6499999999999995
1059,-6.26,-3.625
1061,-7.1,-1.6000000000000005
1063,0.5,2.3999999999999986
1065,-1.2199999999999989,1.7250000000000014
1067,-5.92,-0.6500000000000004
1069,-3.7,0.22500000000000053
1071,-8.34,-4.4
1073,-0.07999999999999971,1.0250000000000004
1075,-7.6,-3.95
1077,-4.88,-1.450000000000001
1079,-6.720000000000001,-1.25
1081,-3.72,0.34999999999999964
1083,-4.74,-1.0999999999999996
1085,-1.4600000000000022,0.9750000000000014
1087,-1.6599999999999995,0.9250000000000007
1089,-3.12,0.049999999999998934
1091,-1.3,1.25
1093,-8.22,-4.2250000000000005
1095,-7.26,-2.0250000000000004
1097,-2.6399999999999992,0.75
1099,-2.72,0.07499999999999929
1101,0.5600000000000008,1.8000000000000007
1103,-5.279999999999999,-1.2000000000000002
1105,-0.11999999999999886,1.1999999999999993
1107,-2.719999999999999,-0.4499999999999993
1109,-3.0799999999999996,0.47499999999999964
1111,-6.3,-1.7249999999999996
1113,-4.120000000000002,-0.42499999999999893
1117,-1.6400000000000006,0.17499999999999982
1115,-5.36,-1.2750000000000004
1119,-0.4599999999999994,1.6750000000000007
1121,-4.0200000000000005,-0.07499999999999929
1123,-4.760000000000001,0.125
1125,-2.160000000000001,0.3000000000000007
1127,-7.539999999999999,-3.25
1129,-6.92,-1.5250000000000004
1131,-0.7599999999999995,2.0249999999999986
1133,-6.799999999999999,-1.875
5001,-3.1800000000000006,-4.883333333333334
5003,-2.9200000000000004,-5.65
5005,-2.2800000000000002,-3.5833333333333335
5007,0.7200000000000003,-0.3333333333333333
5009,-1.3200000000000003,-4.433333333333334
5011,-3.12,-4.3999999999999995
5013,-3.0599999999999996,-4.3
5015,0.04000000000000057,-1.9333333333333342
5017,-0.26000000000000084,-3.2666666666666657
5019,-1.3,-2.8166666666666664
5021,-6.32,-7.416666666666667
5023,-3.62,-4.3999999999999995
5025,-3.84,-5.1
5027,0.9400000000000006,-3.5666666666666664
5029,-1.8200000000000003,-3.75
5031,-4.12,-5.266666666666667
5033,-1.86,-3.3000000000000007
5035,0.4599999999999994,-3.366666666666667
5037,-4.4799999999999995,-6.3500000000000005
5039,-1.0799999999999996,-3.5833333333333335
5041,-0.42000000000000026,-2.6000000000000014
5043,-2.56,-4.550000000000001
5045,-0.46000000000000013,-2.5666666666666664
5047,-3.7399999999999998,-4.266666666666667
5049,-4.9,-6.35
5051,-1.7799999999999998,-2.616666666666666
5053,-4.1000000000000005,-5.466666666666667
5055,-4.9799999999999995,-6.950000000000001
5057,-1.2999999999999994,-4.616666666666667
5059,-4.300000000000001,-4.433333333333334
5061,-3.2199999999999998,-5.066666666666667
5063,-5.5200000000000005,-4.9
5065,-5.42,-6
5067,-5.76,-5.616666666666666
5069,1.2799999999999998,-1.2666666666666657
5071,-2.4799999999999995,-3.7000000000000006
5073,-2.4200000000000004,-5.400000000000001
5075,-7.9799999999999995,-7.416666666666667
5077,0.2799999999999997,-3.866666666666666
5079,-4.360000000000001,-5.466666666666666
5081,-4.3999999999999995,-6.199999999999999
5083,-3.1399999999999997,-3.9000000000000004
5085,-1.8200000000000003,-4.1000000000000005
5087,-2.2400000000000007,-2.4500000000000006
5089,-2.7600000000000007,-4.266666666666667
5091,-1.9600000000000009,-4.866666666666666
5093,-2.5200000000000005,-4.816666666666667
5095,-0.44000000000000056,-3.5000000000000013
5097,-2.2800000000000002,-4.333333333333333
5099,-1.9200000000000004,-5.133333333333333
5101,-2.4,-4.05
5103,-0.9799999999999998,-3.8333333333333344
5105,-2.2,-3.5166666666666657
5107,0.8800000000000011,-3.4500000000000006
5109,-2.7399999999999998,-5.933333333333334
5111,-6.82,-7.033333333333332
5113,-3.2800000000000002,-4.133333333333333
5115,-1.7400000000000007,-3.9500000000000006
5117,-3.5799999999999996,-5.45
5119,1.1799999999999997,-0.4833333333333331
5121,-6.36,-6.333333333333333
5125,-1.64,-2.916666666666666
5127,-5.32,-4.8
5129,-2.2600000000000002,-3.983333333333333
5131,-0.7399999999999999,-2.333333333333332
5133,-4.64,-6.416666666666667
5135,-5.26,-5.216666666666667
5123,-0.25999999999999945,-3.5333333333333337
5137,-3.12,-5.083333333333333
5139,-0.3200000000000003,-2.7999999999999994
5141,-3.88,-4.283333333333332
5143,1.8200000000000003,-0.033333333333333805
5145,-2.56,-2.9500000000000006
5147,-3.5799999999999996,-2.5
5149,-3.66,-5.55
4001,1.760000000000001,4.82
4003,-0.42000000000000026,3.2800000000000002
4005,3.4200000000000004,7.06
4007,-3.1400000000000006,3.2599999999999993
4009,-2.7399999999999998,2.54
4011,-2.9799999999999995,3.12
4013,1.5400000000000005,6.4799999999999995
4015,-4.44,1.7
4017,-0.7800000000000011,4.4
4019,3.060000000000001,6.28
4021,-1.8399999999999992,4.3
4023,3.6400000000000006,7.38
4025,-0.16000000000000014,3.9400000000000004
6001,1.4199999999999988,-1.5999999999999994
6003,2.4799999999999995,0.4142857142857141
6005,-2.7400000000000007,-0.11428571428571489
6007,0.15999999999999942,0.31428571428571367
6009,-1.9200000000000004,-0.14285714285714285
6011,-1.7799999999999998,-0.2857142857142857
6013,1.0800000000000012,0.11428571428571388
6015,-2,-0.5714285714285714
6017,-0.6399999999999991,1.1428571428571428
6019,0.2799999999999997,0.48571428571428654
6021,-2.5200000000000005,0.3999999999999996
6023,2.6599999999999993,-0.8285714285714292
6025,1.1200000000000003,-1.171428571428572
6027,-0.13999999999999915,0.3714285714285716
6029,-0.13999999999999915,0.4857142857142855
6031,-1.8799999999999997,-0.6999999999999998
6033,-1.4799999999999998,-1.528571428571428
6035,-4.64,-0.44285714285714256
6037,1.2400000000000007,-0.44285714285714206
6039,-0.42000000000000026,0.5142857142857145
6041,2.1199999999999988,-0.014285714285715503
6043,-0.6399999999999991,0.4142857142857141
6045,1.7799999999999998,-1.2000000000000008
6047,-0.2799999999999997,-0.3714285714285716
6049,-3.3800000000000003,-0.44285714285714306
6051,1.7,0.7000000000000008
6053,1.2400000000000007,-0.07142857142857142
6055,0.9799999999999998,0
6057,1.5799999999999996,0.9857142857142855
6059,1.0799999999999996,2.1857142857142855
6061,-0.4799999999999997,1.1285714285714283
6063,-1.3599999999999994,0.8285714285714282
6065,-0.26000000000000084,0.48571428571428654
6067,0.2799999999999997,0.35714285714285715
6069,-0.25999999999999945,-0.4571428571428576
6071,-0.22000000000000028,0.35714285714285715
6073,1.4799999999999998,0.9571428571428565
6075,1.2800000000000011,-1.5714285714285714
6077,0.04000000000000057,-0.27142857142857124
6079,0.5200000000000002,0.7714285714285712
6081,1.3599999999999994,-0.014285714285714488
6083,1.4400000000000006,0.8000000000000002
6085,1.4200000000000017,0.2857142857142857
6087,2.2400000000000007,-0.7428571428571432
6089,-2.88,0.12857142857142836
6091,-1.1600000000000008,0.585714285714286
6093,-1.1599999999999995,0.014285714285713473
6095,-0.3,-0.4857142857142855
6097,1.6,-0.7285714285714288
6099,-0.3,-0.6428571428571429
6101,-1.0200000000000002,1
6103,-3.7,-0.6285714285714283
6105,-1.3400000000000005,-0.17142857142857082
6107,-0.26000000000000084,0.0999999999999994
6109,-1.9,-0.4142857142857151
6111,0.5400000000000006,0.6285714285714283
6113,0.9399999999999992,-0.8857142857142861
6115,-2.1,-0.25714285714285673
8001,NaN,NaN
8003,0.31999999999999884,5.116666666666666
8005,2.160000000000001,3.2166666666666663
8007,1.6599999999999995,2.7166666666666663
8009,-3.54,1.5
8011,-2.38,2.816666666666667
8013,NaN,NaN
8015,0.7,3.0333333333333337
8017,-2.7199999999999998,0.25
8019,0.9200000000000003,2.3333333333333335
8021,-0.5199999999999989,4.766666666666667
8023,-0.23999999999999916,4.933333333333333
8025,-2.06,2.4166666666666674
8027,0.42000000000000026,2.25
8029,-0.8999999999999992,1.1000000000000003
8031,2.4800000000000013,3.1666666666666665
8033,-4.14,0.6833333333333336
8035,0.9400000000000006,2.233333333333334
8037,1.8399999999999992,3.1666666666666665
8041,0.7599999999999995,2.1999999999999997
8039,-2.0800000000000005,0.6166666666666666
8043,-1.86,1.3499999999999996
8045,0.3200000000000003,2.233333333333333
8047,0.46000000000000085,1.866666666666666
8049,0.42000000000000026,2.233333333333333
8051,0.3799999999999997,3.4333333333333336
8053,-0.4199999999999989,2.75
8055,-1.6600000000000008,3.366666666666666
8057,-2.12,1.8999999999999997
8059,NaN,NaN
8061,-3.96,0.75
8063,-3.1800000000000006,0.7000000000000005
8067,1.2,2
8065,-0.22000000000000028,2.9500000000000006
8069,1.8,2.633333333333333
8071,-2.0200000000000005,2.366666666666666
8073,-3.34,0.8333333333333334
8075,-3.6800000000000006,0.38333333333333347
8077,-1.5800000000000012,0.9833333333333331
8079,-1.0599999999999994,3.6666666666666674
8081,-3.6399999999999992,0.36666666666666653
8083,-0.6,1.5166666666666668
8085,-1.4400000000000006,1.2833333333333332
8087,-3.1000000000000005,1.2
8089,-0.5399999999999991,2.9499999999999993
8091,3.3400000000000007,3.5499999999999994
8093,-0.4,1.4666666666666661
8095,-3.2600000000000002,1.4666666666666668
8097,1.1599999999999995,1.5666666666666664
8099,-2.46,1.4833333333333332
8101,-1.2199999999999989,3.75
8103,-2.94,0.4833333333333334
8105,-0.5600000000000008,4.133333333333334
8107,1.1799999999999997,3.5
8109,0.6,4.066666666666667
8111,2.6400000000000006,4.3
8113,2.339999999999999,2.766666666666667
8115,-3.9799999999999995,0.9166666666666666
8117,2.0599999999999996,3.3166666666666664
8119,-0.6,1.25
8121,-3.3600000000000003,0.6666666666666666
8123,NaN,NaN
8125,-3.9400000000000004,1.2666666666666668
9001,4.140000000000001,0.27142857142857124
9003,2.6,-0.971428571428571
9005,2.3600000000000003,-1.5857142857142859
9007,2,-1.5714285714285705
9009,3.0599999999999996,-0.9000000000000006
9011,1.2599999999999993,-1.1000000000000003
9013,1.5400000000000005,-1.5999999999999994
9015,-0.44000000000000056,-1.971428571428571
12001,1.5799999999999996,-1.0571428571428558
12003,-2.44,-5.271428571428571
12005,-0.9,-3.985714285714285
12007,-1.4600000000000009,-4.814285714285715
12009,0.23999999999999916,-2.057142857142857
12011,1.1799999999999997,-1.1571428571428584
12013,-3.9799999999999995,-6.842857142857143
12015,-0.6599999999999995,-2.3142857142857145
12017,-2.660000000000001,-3.8000000000000003
12019,1.2800000000000005,-2.2
12021,1.1200000000000003,-0.5142857142857145
12023,-2.0200000000000005,-4.314285714285714
12027,-0.7600000000000009,-3.1142857142857148
12029,-4.4,-5.942857142857143
12031,2.3600000000000008,-1.2142857142857142
12033,1.5399999999999991,-1.5857142857142859
12035,-1.1799999999999997,-2.6714285714285717
12037,-2.1799999999999997,-4.085714285714286
12039,0.8200000000000017,-2
12041,-4.5600000000000005,-5.999999999999999
12043,-2.88,-5.428571428571429
12045,-2.7399999999999993,-5.485714285714287
12047,-2.0200000000000005,-4.914285714285714
12049,-2.84,-3.585714285714286
12051,0.16000000000000086,-4.114285714285714
12053,-1.6400000000000006,-2.9857142857142867
12055,-1.4,-3.0142857142857147
12057,1.939999999999999,-0.15714285714285633
12059,-4.879999999999999,-7.557142857142857
12061,0.5399999999999991,-1.6285714285714283
12063,-1.6,-5.400000000000001
12065,-2.160000000000001,-4.228571428571428
12067,-3.34,-6.2
12069,0.2799999999999997,-2.485714285714286
12071,0.6200000000000003,-2.057142857142856
12073,1.3399999999999992,-1.6571428571428584
12075,-3.5200000000000005,-4.7285714285714295
12077,-3.7599999999999993,-6.999999999999999
12079,-1.3600000000000008,-3.971428571428571
12081,0.5399999999999991,-1.9857142857142855
12083,-0.8799999999999997,-2.5142857142857133
12085,-0.15999999999999942,-2.414285714285714
12086,2.4799999999999995,-2.5142857142857156
12087,0.5400000000000006,-1.9571428571428575
12089,-0.7600000000000001,-3.5142857142857147
12091,0.8799999999999997,-1.9000000000000001
12093,-3.0200000000000005,-5.114285714285714
12095,4.2,0.15714285714285733
12097,4.260000000000001,-0.18571428571428633
12099,-0.21999999999999886,-2.057142857142857
12101,-0.8599999999999994,-2.357142857142858
12103,1.0200000000000002,-0.7714285714285722
12105,0.3600000000000009,-2.2428571428571424
12107,-1.9799999999999998,-4.557142857142858
12113,0,-2.8571428571428563
12115,1.2400000000000007,-1.4571428571428575
12117,2.78,-0.5
12109,1.0599999999999994,-2.2285714285714286
12111,1.0799999999999996,-1.5142857142857145
12119,-2.460000000000001,-4.085714285714285
12121,-2.6800000000000006,-5.142857142857143
12123,-3.5799999999999996,-5.6571428571428575
12125,-0.7600000000000001,-5.271428571428571
12127,-0.6200000000000003,-2.4285714285714284
12129,-2.9400000000000004,-5.800000000000002
12131,-1.7399999999999998,-4.057142857142858
12133,-3.1599999999999993,-6.485714285714285
13001,-6.720000000000001,-3.4333333333333327
13003,-6.66,-2.016666666666667
13005,-9.88,-4.716666666666667
13007,-6.500000000000002,-2.4333333333333336
13009,-2.9400000000000004,-0.5833333333333334
13011,-8.46,-5.1000000000000005
13013,-3.2399999999999998,-2.766666666666667
13015,-5.02,-3.55
13017,-6.079999999999998,-3.6500000000000004
13019,-9.16,-4.516666666666667
13021,-0.07999999999999971,0.36666666666666714
13023,-7.839999999999998,-3.3666666666666667
13025,-8.9,-4.15
13027,-5.019999999999999,-1.0666666666666664
13029,-2.9199999999999995,-1.8166666666666664
13031,-4.1,-1.7166666666666675
13033,-2.4599999999999995,-0.8333333333333334
13035,-5.619999999999999,-4.1000000000000005
13037,-4.139999999999999,-1.5666666666666658
13039,-2.8,-1.8500000000000003
13043,-6.300000000000001,-3.3833333333333324
13045,-3.7599999999999993,-2.6166666666666667
13047,-4.319999999999999,-1.8
13049,-5.460000000000001,-2.133333333333334
13051,0.9799999999999998,-0.11666666666666596
13053,-3.1,-2.649999999999999
13055,-8.74,-4.499999999999999
13057,-1.06,-1.3499999999999999
13059,1.019999999999999,0.7999999999999995
13061,-3.6399999999999992,-2.5666666666666664
13063,5.239999999999999,3.3166666666666664
13065,-10.399999999999999,-3.8499999999999996
13067,2.060000000000001,0.8166666666666664
13069,-6.6,-2.75
13071,-6.9,-2.766666666666667
13073,-0.6,-0.14999999999999977
13075,-6.92,-3.483333333333334
13077,-1.6799999999999997,-1.633333333333334
13079,-6.4799999999999995,-2.75
13081,-5.239999999999999,-1.4166666666666667
13083,-4.700000000000001,-2.1333333333333333
13085,-4.9399999999999995,-3.3666666666666667
13087,-3.5599999999999996,-0.7166666666666662
13089,2.9599999999999995,0.9833333333333343
13091,-8.06,-3.5666666666666664
13093,-4.719999999999999,-1.4666666666666675
13095,0.5600000000000023,1.4333333333333336
13097,2.939999999999999,1.9833333333333332
13099,-4.3199999999999985,-1.6833333333333325
13101,-9.82,-3.016666666666667
13103,-4.159999999999999,-2.733333333333334
13105,-6.680000000000001,-3.416666666666666
13107,-7.459999999999999,-3.3833333333333333
13109,-6.619999999999999,-3.2500000000000004
13111,-5.639999999999999,-3.133333333333333
13113,1.819999999999999,0.6499999999999998
13115,-4.119999999999999,-3.3833333333333333
13117,-0.060000000000000143,-0.6666666666666666
13119,-8.82,-5.466666666666666
13121,2.5,0.3333333333333333
13123,-5.64,-3.3333333333333335
13125,-7.880000000000001,-4.216666666666667
13127,-1.439999999999999,-1.0166666666666675
13129,-5.959999999999999,-3.9666666666666663
13131,-5.960000000000001,-1.3666666666666671
13133,-4.5200000000000005,-3.3666666666666667
13135,4.4,2.4166666666666665
13137,-6.5200000000000005,-3.7666666666666675
13139,-3.4200000000000004,-2.5000000000000004
13141,-1.7800000000000011,-1.25
13143,-8.32,-5.7333333333333325
13145,-4.52,-2.516666666666666
13147,-7.0200000000000005,-3.7166666666666663
13149,-7.239999999999999,-5.2
13151,3.9599999999999995,2.2000000000000006
13153,-1.8599999999999994,-0.8333333333333334
13155,-8.639999999999999,-3.1999999999999997
13157,-5.9799999999999995,-4.2
13159,-5.779999999999999,-3.5
13161,-7.3,-3.583333333333334
13163,-2.879999999999998,-0.9500000000000005
13165,-5.4799999999999995,-2.016666666666667
13167,-5.9399999999999995,-2.8333333333333335
13169,-5.319999999999999,-2.5
13171,-5.16,-3.600000000000001
13173,-7.68,-2.966666666666667
13175,-5.0200000000000005,-2.5500000000000003
13177,-4.26,-1.25
13179,-0.26000000000000084,-0.25
13181,-4.18,-2.8000000000000007
13183,-5.860000000000001,-3.166666666666666
13185,-2.9799999999999995,-0.7333333333333331
13187,-5.78,-4.1000000000000005
13193,-2.1000000000000014,-1.3333333333333321
13195,-5.54,-2.4500000000000006
13197,-5.42,-3.4166666666666665
13189,-2.9,-1.3500000000000003
13191,-4.7,-3.4
13199,-4.279999999999999,-3.516666666666667
13201,-7.36,-2.2499999999999996
13205,-5.1,-2.233333333333333
13207,-5.54,-3.0666666666666664
13209,-7.54,-4.416666666666667
13211,-5.2,-3.3999999999999995
13213,-6.8,-3.266666666666666
13215,-0.3200000000000003,-0.366666666666666
13217,1.4,0.8500000000000002
13219,-3.3200000000000003,-1.8833333333333329
13221,-5.4,-2.6000000000000005
13223,-1.7599999999999993,-1.5333333333333339
13225,-2.9799999999999995,-1.0166666666666657
13227,-6.300000000000001,-3.75
13229,-8.38,-3.666666666666667
13231,-6.14,-4.35
13233,-7.239999999999999,-5.016666666666667
13235,-6.54,-3.1500000000000004
13237,-5.6,-3.35
13239,-5.88,-4.199999999999999
13241,-6.1,-4.266666666666667
13243,-3.0799999999999996,-1.383333333333334
13245,1.6799999999999997,1
13247,5.76,4.1000000000000005
13249,-8.04,-3.8333333333333335
13251,-4.0200000000000005,-1.8000000000000007
13253,-5.88,-2.6666666666666665
13255,-1.5,-1.3666666666666671
13257,-6.4799999999999995,-3.8166666666666664
13259,-2.960000000000001,-2
13261,-2.460000000000001,-0.5499999999999995
13263,-1.8599999999999994,-1.25
13265,-1.5599999999999994,-1.5833333333333333
13267,-7.68,-3.7000000000000006
13269,-5.5600000000000005,-2.5833333333333335
13271,-7.4,-3.1
13273,-2.060000000000001,-0.2166666666666662
13275,-3.9400000000000004,-1.5
13277,-4.799999999999999,-1.1833333333333327
13279,-5.9399999999999995,-2.566666666666667
13281,-6.5600000000000005,-4.15
13283,-7.020000000000001,-4.116666666666666
13285,-1.5200000000000002,-1.2833333333333339
13287,-6.119999999999999,-2.133333333333334
13289,-4.659999999999999,-3.0833333333333335
13291,-7.720000000000001,-4.583333333333333
13293,-4.5,-3.0500000000000003
13295,-5.540000000000001,-2.2166666666666663
13297,-3.560000000000001,-2.9499999999999993
13299,-6.16,-2.9000000000000004
13301,-2.6399999999999992,-0.9333333333333318
13303,-2.5799999999999996,-0.8499999999999991
13305,-7.56,-4.5
13307,-5.7,-2.5500000000000003
13309,-9.079999999999998,-4.816666666666666
13311,-6.62,-3.933333333333334
13313,-3.1399999999999997,-0.75
13315,-7,-2.5333333333333328
13317,-4.0200000000000005,-2.2833333333333337
13319,-4.340000000000001,-2.3166666666666678
13321,-6.4799999999999995,-2.533333333333333
15001,4.06,-0.0625
15003,2.1599999999999993,-1.3499999999999996
15007,1.2799999999999998,-1.112499999999999
15009,3.3200000000000003,-0.09999999999999964
19001,-1.7200000000000002,0.45000000000000107
19003,-2.22,-0.35000000000000026
19005,-1.7799999999999998,0.816666666666667
19007,-2.5,-0.34999999999999964
19009,-1.9,-0.5
19011,-3.6400000000000006,-0.033333333333332625
19013,-0.6,1.5
19015,-1.8799999999999997,0.2833333333333326
19017,-1.4199999999999988,1.7833333333333325
19019,-2.1599999999999993,0.8499999999999996
19021,-0.9600000000000009,1.1000000000000003
19023,-2.1599999999999993,0.7833333333333332
19025,-1.9599999999999995,0.11666666666666714
19027,-2.7600000000000007,0.16666666666666666
19029,-0.6799999999999997,0.39999999999999974
19031,-1.7,0.2166666666666662
19033,-1.7400000000000007,0.7833333333333344
19035,-2.680000000000001,-0.36666666666666714
19037,-2.6799999999999997,1.5166666666666668
19039,-2.78,0.01666666666666868
19041,-2.8200000000000003,-0.5333333333333332
19043,-2.6599999999999993,0.8333333333333334
19045,-0.7,0.31666666666666643
19047,-1.8599999999999994,0.5
19049,-1.1799999999999997,0.2833333333333332
19051,-4.3,-0.6833333333333318
19053,-2.3,0.6499999999999998
19055,-2.4800000000000013,0.43333333333333357
19057,-1.9799999999999998,-1.116666666666666
19059,-2.9200000000000004,-0.7333333333333343
