STATEFP,COUNTYFP,NAMELSAD,pct_sub_2013,pct_urban_2013,pct_forest_2013,pct_agri_2013,unique
17,097,Lake County,0.18036000436799882,0.01279645887351342,0.045279894761702806,0.04802462332358999,15
08,063,Kit Carson County,0.02744772252768274,8.230394460944528e-05,0.0002552708282027326,0.5650699487079245,15
16,073,Owyhee County,0.0036369333135588037,1.8781288509260057e-05,0.0341350370129083,0.03301353223440222,15
55,141,Wood County,0.0708696479232785,0.0028752524326499168,0.2351154373488249,0.3419343286504563,15
36,013,Chautauqua County,0.055291430990987905,0.0011725200402020108,0.39562266906050386,0.201153896845569,16
47,091,Johnson County,0.04848152969782131,0.00041328291281796955,0.7951184399947651,0.12736920169813357,15
39,013,Belmont County,0.08626063532355843,0.0027772374383932853,0.5859958155262082,0.2820250593356843,15
29,035,Carter County,0.036519680459622596,4.573834662020925e-05,0.8525812128717265,0.06999605421427664,15
31,035,Clay County,0.05391999156619717,0.00047500728566659455,0.006685242844445414,0.7703503360494783,13
24,017,Charles County,0.09375381711776666,0.0027364343012553113,0.39829901125164713,0.10187123895670672,15
19,073,Greene County,0.04475975028847727,0.0004288381163483431,0.021811132394187995,0.8990721889661474,15
49,055,Wayne County,0.007495013020871851,9.015370784592224e-06,0.10522867558427702,0.00982407771700385,15
29,031,Cape Girardeau County,0.08873338264019268,0.005083584608674215,0.30036885323623674,0.5653795917012763,15
53,071,Walla Walla County,0.04176089807278383,0.0004571794834754629,0.032387247340788385,0.5659066091192995,15
29,133,Mississippi County,0.04636318694232156,0.0007674789895535331,0.0008768872932385668,0.8316335875387995,15
48,113,Dallas County,0.5281782312425608,0.10820313814764838,0.09835626665687526,0.07255513024108293,15
18,033,DeKalb County,0.08024448476745297,0.0050014325279342945,0.0991318880718174,0.7327246681310285,15
29,197,Schuyler County,0.04295788782867362,9.923073626951067e-05,0.22667795792165735,0.7021330097809932,15
08,019,Clear Creek County,0.018225002104199983,0.000491856746065146,0.6091080296271357,0.00017271974861824202,15
26,097,Mackinac County,0.01789633452855081,0.00021886127619449373,0.17836350326927133,0.01439902066609594,15
48,307,McCulloch County,0.02331826951713779,0.00030203167286052806,0.09256380540484546,0.10871489245989097,15
28,141,Tishomingo County,0.060450143679508704,0.0015517074253695174,0.5723635044667286,0.1283930408462551,15
48,217,Hill County,0.058896274758094766,0.0010484205301468494,0.09117909589064276,0.3698573104593873,15
08,075,Logan County,0.029043000766024306,0.0002928861072347389,0.0009587075793085666,0.3514382779728364,15
20,055,Finney County,0.036790277253526855,0.000651152988941603,0.0016088093716947183,0.7042250252418483,15
31,033,Cheyenne County,0.03225384736283552,0.00033060607530788054,0.00040817358155322686,0.6013030178989199,15
27,091,Martin County,0.05040794455954847,0.0010278392988973828,0.008378938343930843,0.8688509442499583,15
47,155,Sevier County,0.11311244093828977,0.0029040309344700622,0.731919282474711,0.13338542566000572,15
47,139,Polk County,0.04971033143363549,0.0003700403980409071,0.7853129316155917,0.11380588513506082,15
48,263,Kent County,0.010855923863828353,2.347601232606103e-05,0.003846602347524262,0.04940315125055948,15
17,117,Macoupin County,0.06470109553185116,0.0012590847126932078,0.22988708284809448,0.6894542043978259,15
39,141,Ross County,0.06205433809758996,0.0020322257961807393,0.46982071987825696,0.43549049446816407,15
17,195,Whiteside County,0.06892959094417801,0.0037019055407830834,0.06305963316256699,0.8240260106391737,15
40,077,Latimer County,0.026254626798953285,0.0007953781334395744,0.6805548870482035,0.1901821077568192,15
29,091,Howell County,0.04450828861641777,0.00100694944851737,0.5113768442803213,0.41036633869062883,15
21,111,Jefferson County,0.47257813592504544,0.06265819465808978,0.30573870787302476,0.10269804922388477,15
55,139,Winnebago County,0.1255949746154174,0.01013161063720017,0.025763564520323582,0.4506545696753188,15
20,079,Harvey County,0.06232888861468223,0.002430585011349585,0.035515332865468215,0.6846197053478011,14
28,119,Quitman County,0.041690142290063806,0.00021801337661682567,0.00011969361853472782,0.7725581860603102,13
21,093,Hardin County,0.08575263658282102,0.004099635367378947,0.47016872806524124,0.40407768682182854,15
17,081,Jefferson County,0.07811925234846438,0.0020344826354704725,0.2762967892316465,0.573591963019796,15
46,057,Hamlin County,0.03777364485257081,0.00016402546915158796,0.008045642992754466,0.7573172149250261,15
55,069,Lincoln County,0.037791667960009455,0.0006545272554269622,0.4753044337323727,0.11256719155307285,15
51,630,Fredericksburg city,0.6048616156945638,0.06701235220291961,0.23016711803950063,0.03233370764251271,15
54,081,Raleigh County,0.0,0.0,0.0,0.0,1
35,049,Santa Fe County,0.02950114051878652,0.0004548621987515105,0.23873811554336125,0.009024160600170856,15
04,023,Santa Cruz County,0.02360948119741861,0.00048047936732858245,0.10783546431970327,0.0025543193017070636,16
37,053,Currituck County,0.0362348688579346,0.00039539989517612127,0.027380947665952438,0.1458609750204961,16
17,101,Lawrence County,0.07474978452119123,0.0005424121738096654,0.14406801700053498,0.7213459623729418,15
18,125,Pike County,0.05022839888510375,0.001297859855585076,0.4212726768919822,0.43236153444931624,15
21,047,Christian County,0.06431757809031768,0.0031867232661993766,0.40974350237204515,0.4914052057812151,15
19,179,Wapello County,0.07113391873733807,0.002594947503319397,0.20675021079963593,0.674583541210731,15
26,027,Cass County,0.08765351499345436,0.0018765317318439573,0.19600972104962724,0.5312143450425724,15
28,157,Wilkinson County,0.028951245538655555,8.791324276585166e-05,0.6688717396312899,0.06267102662457609,15
28,025,Clay County,0.04454924917324272,0.0006139596891609802,0.25043373954911136,0.3709318905698298,15
28,099,Neshoba County,0.0550612923522099,0.0009568476308294604,0.49188047307422256,0.17770617969160812,15
01,035,Conecuh County,0.03044819617634127,0.00020456089292867223,0.6037463982816885,0.08960011605366994,15
18,071,Jackson County,0.061762896147890704,0.0020893483802478818,0.3630394947698674,0.5185938482551574,15
28,081,Lee County,0.1376478978000322,0.007318401055125718,0.30384323408301445,0.45320946852642796,15
22,125,West Feliciana Parish,0.03532346465736574,0.0012929286996726484,0.5009800970553039,0.15498829838347206,15
12,063,Jackson County,0.064462792467886,0.0006843802227220787,0.30263730287210355,0.2951495279778639,15
48,125,Dickens County,0.020418034388470483,3.147791497968715e-05,0.003020728207014124,0.11043796144416067,15
51,115,Mathews County,0.0321577865093693,0.00015032803231638947,0.08387614625124641,0.04476603303630905,15
38,075,Renville County,0.03937372819915919,5.642719354877625e-05,0.001258910145726146,0.7945524798194953,16
36,067,Onondaga County,0.18526102028870986,0.014341892603594832,0.3081600408560622,0.33094402434800463,15
19,087,Henry County,0.061145389458366735,0.0010061939836923338,0.17236883059402858,0.7296896480629572,15
31,083,Harlan County,0.03804910706449002,0.00013014346652558711,0.004984192108705508,0.5273655390996372,15
04,001,Apache County,0.007945300316023016,3.311006392317524e-05,0.26424268580413907,6.721126165883093e-05,15
29,121,Macon County,0.042987084369713394,0.00024381219617043755,0.258478996862522,0.649960540920883,15
48,279,Lamb County,0.03721150185489006,0.0002291083723574432,0.00011882222590222092,0.5617669001568931,15
48,015,Austin County,0.05306154645975768,0.0010101213310307368,0.1368343813959792,0.734082912537681,15
13,253,Seminole County,0.050030203951164406,0.000767965933193736,0.2157483130483778,0.5283334732918514,15
19,119,Lyon County,0.04571150869617142,0.0005267719579954051,0.011996920955828013,0.8943730585999808,15
48,233,Hutchinson County,0.027490309471770596,0.0015496302980485374,0.00022093200691295861,0.18317243607241135,14
40,153,Woodward County,0.03748674817220254,0.0010172162951973397,0.06115479835338635,0.14385986333229353,15
19,003,Adams County,0.03987769142565932,0.00021070788047472975,0.06226417868028264,0.8763471420497794,15
06,101,Sutter County,0.07337541172647255,0.0033252249324474442,0.003946063046767329,0.7810349091503085,15
42,105,Potter County,0.03137614649420588,0.00012852623782816364,0.820668304305147,0.10481282563327288,15
48,465,Val Verde County,0.01023866498016258,0.00041600051940943406,0.006088441710426446,6.406622986253816e-05,16
20,077,Harper County,0.03927297723259872,0.0001908934723522621,0.019613113905399084,0.5453510513641957,15
19,133,Monona County,0.04545470363787767,0.0002734311885556619,0.08623969972284021,0.7971702357722567,15
49,023,Juab County,0.010708400800319148,0.00012794495306134318,0.11272644165087761,0.020207650373580896,15
40,137,Stephens County,0.048209595138575395,0.0016501804555948251,0.17757976651876248,0.09141874976122477,15
36,017,Chenango County,0.05418546629523705,0.00044198783934070726,0.6299494517494675,0.2579813027156537,15
19,091,Humboldt County,0.0468121865308779,0.0006620340237630332,0.00297915310693365,0.9134753436195873,15
31,177,Washington County,0.0514973171759952,0.001890482802262923,0.051682918573131814,0.7270271870694158,15
55,049,Iowa County,0.04585833953539928,0.00036827829895239755,0.3196370603790914,0.5911993249739287,15
39,097,Madison County,0.05625646005415275,0.0023740233589600764,0.04736802127982795,0.8859887941331538,15
17,019,Champaign County,0.0,0.0,0.0,0.0,1
17,045,Edgar County,0.05267504976279826,0.0006415975779691432,0.0930255224397639,0.848504442729062,15
08,121,Washington County,0.02256782649436231,3.6897579890488536e-05,0.0002111973416119754,0.4849424143050265,15
39,065,Hardin County,0.0,0.0,0.0,0.0,1
38,093,Stutsman County,0.031167542932488974,0.00018281369787201225,0.0027630725402938627,0.651522162191587,15
40,091,McIntosh County,0.03865208826481592,0.0006533833203291022,0.37589254650171544,0.29057112728873247,15
48,395,Robertson County,0.04122675154889325,0.002153899879380001,0.2699242763301817,0.6017380518967044,15
26,125,Oakland County,0.4830460596696273,0.04451570375312786,0.2061353396590865,0.07856377084650773,15
38,033,Golden Valley County,0.0176909768981222,3.535630314494317e-05,0.021591609048024606,0.20804757987838124,15
56,027,Niobrara County,0.004347843334303017,1.5074180837278185e-05,0.020535530108692777,0.015340755824716367,15
53,025,Grant County,0.0,0.0,0.0,0.0,1
27,129,Renville County,0.04353934611421545,0.0005308646017160163,0.023749854346665145,0.8917363602472533,15
12,001,Alachua County,0.0,0.0,0.0,0.0,1
31,091,Hooker County,0.0033010405453893074,4.479089155547207e-05,0.004213233541153437,0.004509912994897209,15
49,007,Carbon County,0.02715894511360308,0.00010106785677187393,0.4436043698746665,0.01242198824805421,15
46,059,Hand County,0.0,0.0,0.0,0.0,1
42,081,Lycoming County,0.0,0.0,0.0,0.0,1
13,237,Putnam County,0.05428818887472675,0.001127190434488559,0.6599748164461902,0.11411984250163057,15
51,640,Galax city,0.46339619471628374,0.05069511529253644,0.2912344071569575,0.18493006846150614,12
35,037,Quay County,0.01555774476383085,0.00010239801929183507,0.0038651935503479845,0.07118495615097303,14
48,269,King County,0.0,0.0,0.0,0.0,1
05,073,Lafayette County,0.03658615743527804,0.00028063896592495677,0.5114374696929008,0.2551313657635734,15
12,049,Hardee County,0.03508839758246893,0.0005554287992010538,0.019376841559578722,0.5640401237408239,15
